0 0 0 0 0 e 	0.000000000	0.000e+00	34
0 0 0 0 1 e 	0.405713308	3.336e-08	87
0 0 0 0 2 e 	1.217138857	5.777e-08	111
0 0 0 0 3 e 	2.434274617	7.577e-08	108
0 0 0 0 4 e 	4.057117431	9.621e-08	124
0 0 0 0 5 e 	6.085662626	2.585e-07	132
0 0 0 0 6 e 	8.519905969	3.524e-07	121
0 0 0 0 7 e 	11.359840813	4.257e-07	127
0 0 0 0 8 e 	14.605459774	4.879e-07	135
0 0 0 0 9 e 	18.256754560	5.429e-07	142
0 0 0 0 10 e 	22.313715764	5.929e-07	142
0 0 0 0 11 e 	26.776332970	6.385e-07	139
0 0 0 0 12 e 	31.644594723	6.812e-07	146
0 0 0 0 13 e 	36.918488578	7.224e-07	144
0 0 0 0 14 e 	42.598000869	7.615e-07	141
0 0 0 0 15 e 	48.683117081	7.986e-07	149
0 0 0 0 16 e 	55.173821559	8.355e-07	149
0 0 0 0 17 e 	62.070097656	8.710e-07	138
0 0 0 0 18 e 	69.371927630	9.050e-07	141
0 0 0 0 19 e 	77.079292763	9.379e-07	145
0 0 0 0 20 e 	85.192173234	9.698e-07	146
0 0 0 0 21 e 	93.710548206	1.001e-06	138
0 0 0 0 22 e 	102.634395797	1.030e-06	145
0 0 0 0 23 e 	111.963693090	1.059e-06	137
0 0 0 0 24 e 	121.698416087	1.088e-06	143
0 0 0 0 25 e 	131.838539838	1.115e-06	129
0 0 0 0 26 e 	142.384038240	1.142e-06	125
0 0 0 0 27 e 	153.334884197	1.168e-06	123
0 0 0 0 28 e 	164.691049591	1.194e-06	124
0 0 0 0 29 e 	176.452505251	1.219e-06	121
0 0 0 0 30 e 	188.619220940	1.244e-06	123
0 0 0 0 31 e 	201.191165386	1.268e-06	121
0 0 0 0 32 e 	214.168306312	1.292e-06	114
0 0 0 0 33 e 	227.550610313	1.315e-06	126
0 0 0 0 34 e 	241.338043031	1.338e-06	112
0 0 0 0 35 e 	255.530569012	1.361e-06	109
0 0 0 0 36 e 	270.128151788	1.383e-06	108
0 0 0 0 37 e 	285.130753808	1.405e-06	106
0 0 0 0 38 e 	300.538336557	1.426e-06	106
