0 0 0 0 1 e 	0.000000000	0.000e+00	1
0 0 0 0 2 e 	0.792134658	1.001e-03	2
0 0 0 0 3 e 	2.010933513	5.498e-03	2
0 0 0 0 4 e 	3.560614658	2.823e-03	3
0 0 0 0 5 e 	5.540565175	5.498e-03	4
0 0 0 0 6 e 	7.914738893	4.776e-03	4
0 0 0 0 7 e 	10.685223944	5.498e-03	4
0 0 0 0 8 e 	13.851857809	6.138e-03	4
0 0 0 0 9 e 	17.414694234	7.999e-03	4
0 0 0 0 10 e 	21.343634887	2.350e-02	5
0 0 0 0 11 e 	25.725883435	9.103e-03	4
0 0 0 0 12 e 	30.475034748	8.510e-03	6
0 0 0 0 13 e 	35.620225851	1.009e-02	6
0 0 0 0 14 e 	41.160825639	9.555e-03	5
0 0 0 0 15 e 	47.097245851	1.099e-02	6
0 0 0 0 16 e 	53.429447453	1.050e-02	4
0 0 0 0 17 e 	60.157132590	1.182e-02	4
0 0 0 0 18 e 	67.280547453	1.137e-02	3
0 0 0 0 19 e 	74.799662590	1.260e-02	7
0 0 0 0 20 e 	82.714237453	1.217e-02	5
0 0 0 0 21 e 	91.024362593	1.333e-02	5
0 0 0 0 22 e 	99.730067960	1.293e-02	5
0 0 0 0 23 e 	108.831494921	1.413e-02	6
0 0 0 0 24 e 	118.328417960	1.375e-02	4
0 0 0 0 25 e 	128.220414921	1.503e-02	3
0 0 0 0 26 e 	138.508486713	1.457e-02	5
0 0 0 0 27 e 	149.191137147	1.590e-02	5
0 0 0 0 28 e 	160.267586713	1.662e-02	4
0 0 0 0 29 e 	171.743650435	1.682e-02	5
0 0 0 0 30 e 	183.611476713	1.889e-02	5
0 0 0 0 31 e 	195.876750435	1.884e-02	5
0 0 0 0 32 e 	208.535627879	2.097e-02	6
0 0 0 0 34 e 	235.041837879	2.287e-02	7
0 0 0 0 36 e 	263.128717879	2.462e-02	4
0 0 0 0 38 e 	292.795876402	2.626e-02	5
0 0 0 0 40 e 	324.043376402	2.780e-02	4
0 0 0 0 42 e 	356.870526402	2.927e-02	5
0 1 0 1 1 e 	519.678448116	1.762e-02	1
0 1 0 1 2 e 	520.471012417	1.591e-02	2
0 1 0 1 3 e 	521.659856867	1.398e-02	2
0 1 0 1 4 e 	523.244978232	1.174e-02	2
0 1 0 1 5 e 	525.193015563	8.964e-03	3
0 1 0 1 6 e 	527.570677274	9.369e-03	2
0 1 0 1 8 e 	533.526042464	7.386e-03	2
0 1 0 1 9 e 	537.092465374	6.790e-03	4
0 1 0 1 10 e 	541.055125686	7.386e-03	2
0 1 0 1 11 e 	545.414011677	7.936e-03	4
0 1 0 1 12 e 	550.168824643	9.660e-03	2
0 1 0 1 13 e 	555.320005193	9.102e-03	2
0 1 0 1 14 e 	560.867555851	1.059e-02	1
0 1 0 1 15 e 	566.811126546	1.009e-02	2
0 1 0 1 16 e 	573.151479221	1.145e-02	2
0 1 0 1 18 e 	587.019292590	1.301e-02	2
0 1 0 1 19 e 	594.547337453	1.259e-02	2
0 1 0 1 20 e 	602.472117591	1.301e-02	2
0 1 0 1 21 e 	610.792402707	1.259e-02	2
0 1 0 1 22 e 	619.508813757	1.372e-02	3
0 1 0 1 23 e 	628.621457960	1.333e-02	2
0 1 0 1 24 e 	638.129604921	1.457e-02	2
0 1 0 1 25 e 	648.034256713	1.499e-02	1
0 1 0 1 26 e 	658.334301034	1.550e-02	2
0 1 0 1 27 e 	669.031416713	1.499e-02	1
0 1 0 1 28 e 	680.122483791	1.635e-02	3
0 1 0 1 29 e 	691.608826713	1.778e-02	2
0 1 0 1 30 e 	703.493660435	1.997e-02	1
0 1 0 1 31 e 	715.772497296	1.997e-02	2
0 1 0 1 33 e 	741.519627879	2.378e-02	1
0 1 0 1 35 e 	768.849087879	2.378e-02	1
0 1 0 1 37 e 	797.761497879	2.548e-02	1
0 1 0 1 39 e 	828.256296402	2.706e-02	1
1 0 0 0 1 e 	847.738248671	7.495e-04	1
1 0 0 0 2 e 	848.527480000	5.300e-04	3
1 0 0 0 3 e 	849.711324658	7.495e-04	3
1 0 0 0 4 e 	851.312796950	1.259e-02	2
1 0 0 0 5 e 	853.261114658	4.047e-03	1
1 0 0 0 6 e 	855.630365175	6.692e-03	1
0 1 0 1 41 e 	860.332616402	2.856e-02	1
1 0 0 0 11 e 	873.357034887	3.254e-02	1
1 0 0 0 12 e 	878.123273435	9.623e-03	2
1 0 0 0 13 e 	883.252554748	9.056e-03	1
1 0 0 0 14 e 	888.776775851	1.068e-02	1
0 1 0 1 43 e 	893.990766402	2.999e-02	1
1 0 0 0 16 e 	901.008155851	1.145e-02	1
1 0 0 0 19 e 	922.315806847	1.432e-02	1
1 0 0 0 20 e 	930.207608638	1.395e-02	1
1 0 0 0 21 e 	938.491863214	1.497e-02	1
1 0 0 0 22 e 	947.170694921	1.462e-02	1
1 0 0 0 29 e 	1018.997956713	1.775e-02	1
1 0 0 0 30 e 	1030.803450435	1.748e-02	1
1 0 0 0 31 e 	1043.029473962	1.995e-02	2
0 2 0 0 1 e 	1045.175935802	6.712e-03	1
0 2 0 0 2 e 	1045.969984130	6.135e-03	2
0 2 0 0 3 e 	1047.161058122	5.497e-03	2
0 2 0 0 4 e 	1048.749150575	4.775e-03	3
0 2 0 0 5 e 	1050.700904658	3.923e-03	4
0 2 0 0 6 e 	1053.083028146	4.775e-03	3
0 2 0 0 7 e 	1055.862378351	5.499e-03	2
0 2 0 0 8 e 	1059.039352997	8.569e-03	2
0 2 0 0 9 e 	1062.612479546	9.103e-03	2
0 2 0 0 10 e 	1066.582593435	8.569e-03	4
1 0 0 0 33 e 	1068.667437879	2.194e-02	1
0 2 0 0 11 e 	1070.949686785	9.048e-03	2
0 2 0 0 12 e 	1075.713864643	9.609e-03	2
0 2 0 0 13 e 	1080.874665193	9.048e-03	2
0 2 0 0 14 e 	1086.432815851	1.055e-02	2
0 2 0 0 15 e 	1092.387746546	1.004e-02	2
1 0 0 0 35 e 	1095.882537879	2.382e-02	1
0 2 0 0 16 e 	1098.739584221	1.141e-02	2
0 2 0 0 17 e 	1105.488427453	1.094e-02	2
0 2 0 0 18 e 	1112.634062590	1.221e-02	2
0 2 0 0 19 e 	1120.176657453	1.177e-02	2
0 2 0 0 20 e 	1128.116072591	1.297e-02	2
0 2 0 0 21 e 	1136.452397707	1.255e-02	2
0 2 0 0 22 e 	1145.185424921	1.453e-02	1
0 2 0 0 23 e 	1154.315337960	1.416e-02	1
1 0 0 0 39 e 	1155.069586402	2.704e-02	1
0 2 0 0 24 e 	1163.841994921	1.453e-02	1
0 2 0 0 25 e 	1173.765447337	1.416e-02	2
0 2 0 0 26 e 	1184.085456034	1.547e-02	2
0 2 0 0 27 e 	1194.799936713	1.775e-02	1
