0 0 0 0 0 e 	0.000000000	0.000e+00	19
0 0 0 0 1 e 	0.380586893	1.334e-07	10
0 0 0 0 2 e 	1.141760246	6.933e-07	12
0 0 0 0 3 e 	2.283518288	1.395e-06	7
0 0 0 0 4 e 	3.805857786	3.813e-06	2
0 0 0 0 5 e 	5.708775571	6.185e-06	4
0 0 0 0 6 e 	7.992264993	7.935e-06	6
0 0 0 0 7 e 	10.656322902	9.388e-06	4
0 0 0 0 8 e 	13.700944191	1.115e-05	2
0 0 0 0 9 e 	17.126119750	1.311e-05	2
0 0 0 0 10 e 	20.931841574	1.518e-05	6
0 0 0 0 11 e 	25.118100656	1.700e-05	8
0 0 0 0 12 e 	29.684885233	1.867e-05	6
0 0 0 0 13 e 	34.632186023	2.022e-05	6
0 0 0 0 14 e 	39.959991010	2.168e-05	4
0 0 0 0 15 e 	45.668289716	2.328e-05	2
0 0 0 0 16 e 	51.757066639	2.501e-05	4
0 0 0 0 17 e 	58.226304741	2.664e-05	6
0 0 0 0 18 e 	65.075989941	2.819e-05	6
0 0 0 0 19 e 	72.306108155	2.969e-05	6
0 0 0 0 20 e 	79.916640812	3.112e-05	6
0 0 0 0 21 e 	87.907570364	3.251e-05	4
0 0 0 0 22 e 	96.278879024	3.400e-05	2
0 0 0 0 23 e 	105.030544818	3.559e-05	4
0 0 0 0 24 e 	114.162547512	3.712e-05	4
0 0 0 0 25 e 	123.674864196	3.874e-05	3
0 0 0 0 26 e 	133.567473636	4.030e-05	4
0 0 0 0 27 e 	143.840349589	4.181e-05	4
0 0 0 0 28 e 	154.493470132	4.327e-05	3
0 0 0 0 29 e 	165.526809303	4.468e-05	2
0 0 0 0 30 e 	176.940341261	4.605e-05	22
0 0 0 0 31 e 	188.734038219	4.738e-05	2
0 0 0 0 32 e 	200.907872059	4.867e-05	2
0 0 0 0 33 e 	213.461813959	4.994e-05	1
0 1 0 1 1 e 	515.379074747	1.789e-02	13
0 1 0 1 1 f 	515.379451893	1.386e-02	16
0 1 0 1 2 e 	516.141223048	2.117e-02	7
0 1 0 1 2 f 	516.142354427	1.789e-02	7
0 1 0 1 3 e 	517.284443456	2.400e-02	6
0 1 0 1 3 f 	517.286706203	2.117e-02	6
0 1 0 1 4 e 	518.808734253	2.653e-02	3
0 1 0 1 4 f 	518.812505479	2.400e-02	3
0 1 0 1 5 e 	520.714088584	2.884e-02	3
0 1 0 1 5 f 	520.719745392	2.653e-02	3
0 1 0 1 6 e 	523.000504794	3.098e-02	3
0 1 0 1 6 f 	523.008424264	2.884e-02	3
0 1 0 1 7 e 	525.667974549	3.298e-02	3
0 1 0 1 7 f 	525.678533749	3.098e-02	3
0 1 0 1 8 e 	528.716493534	3.487e-02	2
0 1 0 1 8 f 	528.730068154	3.298e-02	2
0 1 0 1 9 e 	532.146052793	3.666e-02	2
0 1 0 1 9 f 	532.163019759	3.487e-02	2
0 1 0 1 10 e 	535.956655660	3.837e-02	4
0 1 0 1 10 f 	535.977391901	3.666e-02	2
0 1 0 1 11 e 	540.148270447	4.000e-02	3
0 1 0 1 11 f 	540.173161228	3.837e-02	2
0 1 0 1 12 e 	544.720900490	4.157e-02	2
0 1 0 1 12 f 	544.750294386	4.000e-02	2
0 1 0 1 13 e 	549.674527442	4.308e-02	2
0 1 0 1 13 f 	549.708824731	4.157e-02	2
0 1 0 1 14 e 	555.009151304	4.454e-02	2
0 1 0 1 14 f 	555.043448592	4.308e-02	2
0 1 0 1 15 e 	560.724738718	4.596e-02	2
0 1 0 1 15 f 	560.764706597	4.454e-02	2
0 1 0 1 16 e 	566.821289686	4.733e-02	3
0 1 0 1 16 f 	566.861257565	4.596e-02	2
0 1 0 1 17 e 	573.298770851	4.866e-02	4
0 1 0 1 17 f 	573.345143160	4.733e-02	4
0 1 0 1 18 e 	580.157182212	4.996e-02	2
0 1 0 1 18 f 	580.210359229	4.866e-02	2
0 1 0 1 19 e 	587.396523770	5.123e-02	2
0 1 0 1 19 f 	587.456839059	4.996e-02	2
0 1 0 1 20 e 	595.016762169	5.246e-02	2
0 1 0 1 20 f 	595.084616006	5.123e-02	2
0 1 0 1 21 e 	603.017864051	5.367e-02	2
0 1 0 1 21 f 	603.093623357	5.246e-02	2
0 1 0 1 22 e 	611.399829417	5.485e-02	2
0 1 0 1 22 f 	611.483861113	5.367e-02	6
0 1 0 1 23 e 	620.162624911	5.600e-02	2
0 1 0 1 23 f 	620.255329273	5.485e-02	2
0 1 0 1 24 e 	629.306217176	5.713e-02	2
0 1 0 1 24 f 	629.407961125	5.600e-02	2
0 1 0 1 25 e 	638.830606212	5.824e-02	2
0 1 0 1 25 f 	638.941756668	5.713e-02	1
0 1 0 1 26 e 	648.735847290	5.933e-02	2
0 1 0 1 27 e 	659.021840976	6.040e-02	2
0 1 0 1 28 e 	669.688560383	6.145e-02	2
0 1 0 1 28 f 	669.841414108	2.117e-02	1
0 1 0 1 29 e 	680.735980162	6.248e-02	2
0 1 0 1 29 f 	680.899759878	1.789e-02	2
0 1 0 1 30 e 	692.164074961	6.350e-02	10
0 1 0 1 30 f 	692.339154261	1.386e-02	9
0 1 0 1 31 e 	703.972815793	6.450e-02	2
0 1 0 1 31 f 	704.159571871	1.789e-02	2
0 1 0 1 32 e 	716.162174206	6.548e-02	1
0 1 0 1 32 f 	716.360982955	2.117e-02	1
1 0 0 0 0 e 	838.004757885	1.273e-02	6
1 0 0 0 1 e 	838.384263430	1.658e-02	5
1 0 0 0 2 e 	839.143274185	1.970e-02	7
1 0 0 0 3 e 	840.281782847	2.238e-02	3
1 0 0 0 30 e 	1014.442037425	1.273e-02	5
0 2 0 0 0 e 	1036.201000000	1.273e-02	2
0 2 0 0 1 e 	1036.888415314	2.252e-02	4
0 2 0 0 2 e 	1037.651999000	1.838e-02	8
0 2 0 0 3 e 	1038.797373044	2.252e-02	3
0 2 0 0 30 e 	1213.711530261	1.273e-02	2
1 1 0 1 1 e 	1346.598526581	4.735e-02	4
1 1 0 1 1 f 	1346.598526585	4.598e-02	5
1 1 0 1 2 e 	1347.358671955	4.998e-02	5
1 1 0 1 2 f 	1347.359478771	4.868e-02	5
1 1 0 1 3 e 	1348.498889098	3.920e-02	3
1 1 0 1 3 f 	1348.500906786	3.754e-02	3
1 1 0 1 17 e 	1404.362316851	5.277e-02	1
0 3 0 1 17 f 	1404.415475160	4.883e-02	1
0 3 0 1 17 e 	1615.618468851	5.277e-02	1
1 1 0 1 17 f 	1615.719570160	4.866e-02	1
0 0 1 0 0 e 	2026.149000000	1.100e-02	1
0 0 1 0 1 e 	2026.221084246	3.341e-05	2
0 0 1 0 2 e 	2026.977586933	4.732e-05	1
0 0 1 0 3 e 	2028.416517288	3.000e-04	1
0 4 0 0 0 e 	2083.300000000	8.000e-03	1
0 0 1 0 30 e 	2202.001388261	3.037e-04	1
0 4 0 0 30 e 	2261.264818261	8.000e-03	1
3 0 0 0 0 e 	2494.799000000	7.000e-03	1
0 1 1 1 1 e 	2534.255779893	8.000e-03	1
0 1 1 1 1 f 	2534.256148893	8.000e-03	2
0 1 1 1 3 e 	2536.376473747	2.117e-02	1
0 1 1 1 3 f 	2536.376850893	1.789e-02	1
0 1 1 1 9 f 	2550.959563660	4.000e-02	1
0 1 1 1 17 f 	2591.900613686	4.866e-02	1
0 5 0 1 1 f 	2609.184745893	1.921e-02	1
0 5 0 1 1 e 	2609.190640747	2.341e-02	1
3 0 0 0 30 e 	2670.197512261	7.000e-03	1
2 2 0 0 0 e 	2679.681000000	1.000e-02	1
0 1 1 1 30 e 	2709.976048261	8.000e-03	1
0 1 1 1 30 f 	2710.147707261	8.000e-03	2
0 5 0 1 30 e 	2786.711432961	6.527e-02	1
0 5 0 1 30 f 	2787.216056261	1.921e-02	1
2 2 0 0 30 e 	2856.302181261	1.000e-02	1
1 0 1 0 0 e 	2860.685000000	8.000e-03	1
3 1 0 1 1 e 	2991.173021747	2.263e-02	1
3 1 0 1 1 f 	2991.173398893	1.960e-02	1
1 0 1 0 30 e 	3036.062207261	8.000e-03	1
0 2 1 0 0 e 	3048.743000000	1.300e-02	2
3 1 0 1 30 e 	3166.521581961	6.499e-02	1
3 1 0 1 30 f 	3166.730661261	1.960e-02	1
2 3 0 1 1 f 	3188.738925893	2.049e-02	1
2 3 0 1 1 e 	3188.746091747	2.300e-02	1
0 2 1 0 30 e 	3225.197071261	1.300e-02	1
4 0 0 0 0 e 	3313.474218449	7.000e-03	2
1 1 1 1 1 e 	3361.601434586	3.579e-02	3
1 1 1 1 1 f 	3361.601434590	3.395e-02	2
2 3 0 1 30 e 	3365.081552961	6.512e-02	1
2 3 0 1 30 f 	3365.458709261	2.049e-02	1
4 0 0 0 30 e 	3488.342580326	7.000e-03	2
1 1 1 1 30 e 	3537.163884961	6.527e-02	1
1 1 1 1 30 f 	3537.357226261	2.049e-02	1
0 3 1 1 1 e 	3563.576756747	2.433e-02	1
0 3 1 1 1 f 	3563.578500893	2.049e-02	1
2 0 1 0 0 e 	3688.818430758	7.000e-03	2
0 3 1 1 30 e 	3739.751488961	6.560e-02	1
0 3 1 1 30 f 	3740.100146261	2.049e-02	1
2 0 1 0 30 e 	3863.741449214	7.000e-03	2
1 2 1 0 0 e 	3869.596154895	7.000e-03	2
0 1 2 0 0 e 	4030.371000000	7.000e-03	1
1 2 1 0 30 e 	4045.653376584	7.000e-03	2
0 4 1 0 0 e 	4083.619000000	1.990e-02	1
0 0 2 0 30 e 	4205.139207261	7.000e-03	1
0 4 1 0 30 e 	4260.567835261	1.990e-02	1
1 3 1 1 1 e 	4378.121906747	2.229e-02	1
3 4 0 0 0 e 	4503.420000000	1.600e-02	1
3 0 1 0 0 e 	4511.410000000	7.000e-03	1
1 3 1 1 30 e 	4553.902085961	6.488e-02	1
3 4 0 0 30 e 	4680.022081261	8.000e-03	1
2 2 1 0 0 e 	4684.977195897	7.000e-03	2
3 0 1 0 30 e 	4685.924552261	7.000e-03	1
2 2 1 0 30 e 	4860.621710376	7.000e-03	2
1 0 2 0 0 e 	4861.213757885	1.841e-02	1
3 1 1 1 1 f 	4999.273490893	2.049e-02	1
1 0 2 0 30 e 	5035.551238410	1.000e-02	2
0 2 2 0 0 e 	5039.236000000	7.000e-03	2
3 1 1 1 22 f 	5094.127829113	5.575e-02	1
2 3 1 1 1 f 	5187.546904893	1.960e-02	1
